"","vultum_aliquis_verba_vobis_forsitan_ilium_oblitus","ideo_illam_duo_utique_quemadmodum_verum_alter","mentem_sestertium_ratione_alius_huic_tuum_tum","tua_tot_veluti_frater_faciem_tuam_terram","potui_subito_vota_fieri_magister_unus_eiusmodi","sive_una_subinde_meos_omnis_unum_locum","fortunata_pectore_gratiam_habinnas_trimalchionis_caesar_scintilla","mare_tellus_potest_fluctus_magnum_fortuna_erit"
"cave",0.000834001079295514,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00403201540590961,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"cellam",0.000834001079295514,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00414424444856807,2.0703505103414e-05,2.24210219501805e-05
"cibum",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.0050350043128523,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"clamore",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.0056276765094953
"clamorem",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00517515102781386,2.0703505103414e-05,2.24210219501805e-05
"coeperat",1.63529623391277e-05,0.000846458979933943,1.86563683513367e-05,1.86737876043398e-05,0.00102304868508154,2.06181315849158e-05,0.00312622927061552,2.24210219501805e-05
"collo",1.63529623391277e-05,1.65972349006655e-05,0.000951474785918173,0.0037534313084723,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"consedit",1.63529623391277e-05,0.000846458979933943,1.86563683513367e-05,0.0037534313084723,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"conspectu",1.63529623391277e-05,0.000846458979933943,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00416140452578622,2.24210219501805e-05
"crevit",1.63529623391277e-05,1.65972349006655e-05,0.00468274845618552,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"crucem",0.00246929731320829,1.65972349006655e-05,0.00188429320348501,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"cubitum",0.0016516491962519,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00102304868508154,2.06181315849158e-05,0.00209105401544481,2.24210219501805e-05
"debet",0.000834001079295514,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00414424444856807,2.0703505103414e-05,2.24210219501805e-05
"dedi",1.63529623391277e-05,1.65972349006655e-05,0.00468274845618552,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"deum",1.63529623391277e-05,1.65972349006655e-05,0.00281711162105185,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00226452321696823
"deversorio",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00202603759202423,2.06181315849158e-05,0.00312622927061552,2.24210219501805e-05
"domi",1.63529623391277e-05,0.00416590596006705,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"domino",0.000834001079295514,1.65972349006655e-05,0.00374993003861868,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"done",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.0050350043128523,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"dudum",1.63529623391277e-05,0.00416590596006705,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"encolpi",0.000834001079295514,0.00167632072496722,1.86563683513367e-05,1.86737876043398e-05,0.00202603759202423,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"equidem",0.00246929731320829,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00226452321696823
"eumolpum",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00188605254803832,2.00597781388538e-05,2.06181315849158e-05,0.00312622927061552,2.24210219501805e-05
"excanduit",0.0016516491962519,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00208243129007649,0.00105587876027411,2.24210219501805e-05
"exclamat",0.000834001079295514,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00114347211945921
"exitum",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00312622927061552,0.00226452321696823
"fabulam",1.63529623391277e-05,0.00416590596006705,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"facinus",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,0.00105587876027411,0.00114347211945921
"ferro",1.63529623391277e-05,1.65972349006655e-05,0.00468274845618552,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"foribus",1.63529623391277e-05,1.65972349006655e-05,0.00188429320348501,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"frequenter",1.63529623391277e-05,1.65972349006655e-05,0.00281711162105185,0.00188605254803832,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"frontem",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00519657978095692,2.24210219501805e-05
"fuisse",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.0050350043128523,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"furor",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.0056276765094953
"gai",0.00410459354712106,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"genere",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.0037534313084723,2.00597781388538e-05,2.06181315849158e-05,0.00105587876027411,2.24210219501805e-05
"gitonis",1.63529623391277e-05,0.00416590596006705,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"gladium",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.0050350043128523,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"grabatum",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.0050350043128523,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"gratia",0.00410459354712106,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"gravis",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.0056276765094953
"gubernator",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.0056276765094953
"haberemus",1.63529623391277e-05,1.65972349006655e-05,0.00468274845618552,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"haberet",1.63529623391277e-05,0.00167632072496722,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"habui",1.63529623391277e-05,0.00416590596006705,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"habuit",1.63529623391277e-05,1.65972349006655e-05,0.00468274845618552,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"hospitium",0.000834001079295514,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00403201540590961,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"ibi",1.63529623391277e-05,0.00416590596006705,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"ignem",0.00410459354712106,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"illis",0.000834001079295514,1.65972349006655e-05,1.86563683513367e-05,0.0037534313084723,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"illo",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00202603759202423,2.06181315849158e-05,0.00312622927061552,2.24210219501805e-05
"impetum",0.000834001079295514,0.00333604421503377,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"implevit",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.0037534313084723,2.00597781388538e-05,2.06181315849158e-05,0.00105587876027411,2.24210219501805e-05
"impune",0.00410459354712106,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"inguina",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00403201540590961,2.06181315849158e-05,2.0703505103414e-05,0.00114347211945921
"intellexi",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.0050350043128523,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"interpellavit",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.000952363167821329,2.00597781388538e-05,2.06181315849158e-05,0.00416140452578622,2.24210219501805e-05
"intraverunt",1.63529623391277e-05,0.00416590596006705,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"inveni",0.000834001079295514,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00414424444856807,2.0703505103414e-05,2.24210219501805e-05
"iovem",1.63529623391277e-05,0.00167632072496722,0.00281711162105185,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"ipso",1.63529623391277e-05,0.000846458979933943,1.86563683513367e-05,1.86737876043398e-05,0.00403201540590961,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"iratus",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,0.00209105401544481,2.24210219501805e-05
"iter",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.0056276765094953
"iure",1.63529623391277e-05,1.65972349006655e-05,0.00188429320348501,1.86737876043398e-05,0.00302902649896692,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"labra",1.63529623391277e-05,0.000846458979933943,1.86563683513367e-05,0.0037534313084723,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"lacrimis",1.63529623391277e-05,1.65972349006655e-05,0.000951474785918173,1.86737876043398e-05,2.00597781388538e-05,0.00208243129007649,0.00209105401544481,2.24210219501805e-05
"lana",1.63529623391277e-05,0.00333604421503377,1.86563683513367e-05,1.86737876043398e-05,0.00102304868508154,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"lance",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00519657978095692,2.24210219501805e-05
"late",1.63529623391277e-05,1.65972349006655e-05,0.00468274845618552,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"lecto",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,0.00202603759202423,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"libenter",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00102304868508154,2.06181315849158e-05,0.00416140452578622,2.24210219501805e-05
"liberos",0.0016516491962519,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"liberum",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00519657978095692,2.24210219501805e-05
"libidine",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.000952363167821329,0.00403201540590961,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"licham",1.63529623391277e-05,0.000846458979933943,1.86563683513367e-05,1.86737876043398e-05,0.00102304868508154,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"litterarum",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00414424444856807,2.0703505103414e-05,0.00114347211945921
"luto",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00519657978095692,2.24210219501805e-05
"magnus",0.00246929731320829,0.00167632072496722,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"mala",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.0050350043128523,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"medici",1.63529623391277e-05,0.00416590596006705,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"mensa",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00519657978095692,2.24210219501805e-05
"mentes",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00208243129007649,2.0703505103414e-05,0.00338557431447725
"mirari",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00517515102781386,2.0703505103414e-05,2.24210219501805e-05
"morte",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.0056276765094953
"navem",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.0056276765094953
"navigii",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,0.0010515247108307,2.0703505103414e-05,0.00114347211945921
"nemini",1.63529623391277e-05,0.00416590596006705,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"noctem",1.63529623391277e-05,0.000846458979933943,1.86563683513367e-05,1.86737876043398e-05,0.00403201540590961,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"occidi",0.000834001079295514,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00312622927061552,0.00114347211945921
"officio",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00202603759202423,0.00208243129007649,0.00105587876027411,2.24210219501805e-05
"omne",1.63529623391277e-05,0.00333604421503377,0.000951474785918173,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"operam",0.000834001079295514,1.65972349006655e-05,0.000951474785918173,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00312622927061552,2.24210219501805e-05
"optime",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,0.00188605254803832,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"ore",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.0056276765094953
"parem",1.63529623391277e-05,0.000846458979933943,1.86563683513367e-05,0.00188605254803832,0.00102304868508154,0.0010515247108307,2.0703505103414e-05,2.24210219501805e-05
"passis",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00208243129007649,2.0703505103414e-05,2.24210219501805e-05
"patrem",1.63529623391277e-05,1.65972349006655e-05,0.00468274845618552,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"patrimonium",1.63529623391277e-05,0.00333604421503377,0.000951474785918173,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"pecuniam",1.63529623391277e-05,1.65972349006655e-05,0.00468274845618552,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"percussit",0.0016516491962519,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"perfusus",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00202603759202423,2.06181315849158e-05,2.0703505103414e-05,0.00338557431447725
"pisces",1.63529623391277e-05,1.65972349006655e-05,0.00188429320348501,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"plagas",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.0056276765094953
"plenum",1.63529623391277e-05,1.65972349006655e-05,0.000951474785918173,1.86737876043398e-05,0.00102304868508154,2.06181315849158e-05,0.00312622927061552,2.24210219501805e-05
